tconst,ordering,nconst,category,characters,averageRating,numVotes,directors,writers,titleType,originalTitle,isAdult,startYear,runtimeMinutes,genres,decennie_startYear,primaryName,birthYear,deathYear,primaryProfession,knownForTitles,title,region,language,isOriginalTitle,overview
tt0146882,9,nm0716854,actor,Vince,7.4,190591,nm0001241,"nm0394984,nm0222584,nm0684336,nm0000131,nm0003298",movie,High Fidelity,0.0,2000.0,113.0,"Comedy,Drama,Music",2000.0,Chris Rehmann,,,actor,"tt0146882,tt0115163,tt0278255,tt2056709",High Fidelity,FR,fr,0,"When record store owner and compulsive list-compiler Rob Gordon gets dumped by his long-time girlfriend, Laura, because he hasn't changed since they met, he revisits his top five breakups of all time in order to figure out what went wrong. As he examines his failed attempts at romance and happiness, the process finds him being dragged, kicking and screaming, into adulthood."
tt0276751,5,nm1168866,actress,Imogen,7.1,192121,"nm0919363,nm0919369","nm0394984,nm0373282,nm0919363,nm0919369",movie,About a Boy,0.0,2002.0,101.0,"Comedy,Drama,Romance",2000.0,Madison Cook,2001.0,,actress,"tt0276751,tt1692307,tt2366726",Pour un garçon,FR,fr,0,"Will Freeman is a good-looking, smooth-talking bachelor whose primary goal in life is avoiding any kind of responsibility. But when he invents an imaginary son in order to meet attractive single moms, Will gets a hilarious lesson about life from a bright, but hopelessly geeky 12-year-old named Marcus. Now, as Will struggles to teach Marcus the art of being cool, Marcus teaches Will that you're never too old to grow up."
tt0363226,14,nm0793753,writer,unknown,7.5,51704,nm0001429,"nm0001429,nm0793753",movie,Zatôichi,0.0,2003.0,116.0,"Action,Comedy,Crime",2000.0,Kan Shimozawa,1892.0,1968.0,writer,"tt0363226,tt0056714,tt0199905,tt0057715",Zatoichi,FR,fr,0,"Blind traveler Zatoichi is a master swordsman and a masseur with a fondness for gambling on dice games. When he arrives in a village torn apart by warring gangs, he sets out to protect the townspeople."
tt0360717,11,nm0838605,actor,Herb,7.2,449266,nm0001392,"nm0909638,nm0101991,nm0001392,nm0178260,nm0908624",movie,King Kong,0.0,2005.0,187.0,"Action,Adventure,Romance",2000.0,John Sumner,1951.0,,actor,"tt0360717,tt1136608,tt0298228,tt0116365",King Kong,FR,fr,0,"In 1933 New York, an overly ambitious movie producer coerces his cast and hired ship crew to travel to mysterious Skull Island, where they encounter Kong, a giant ape who is immediately smitten with the leading lady."
tt0380599,5,nm0243983,actor,Unkind Board Member,6.8,34385,nm0000591,"nm0002042,nm0367838",movie,Oliver Twist,0.0,2005.0,130.0,"Crime,Drama",2000.0,Richard Durden,1944.0,,actor,"tt1179034,tt0366627,tt2527338,tt0096895",Oliver Twist,FR,fr,0,"Oliver Twist the modern filmed version of Charles Dickens bestseller, a Roman Polanski adaptation. The classic Dickens tale, where an orphan meets a pickpocket on the streets of London. From there, he joins a household of boys who are trained to steal for their master."
tt0408777,9,nm0117623,actor,Aggressiver Globalisierungsgegner,7.4,32414,nm0918326,"nm1602472,nm0918326",movie,Die fetten Jahre sind vorbei,0.0,2004.0,127.0,"Drama,Romance",2000.0,Oliver Bröcker,1977.0,,actor,"tt0408777,tt2617828,tt0497685,tt1482968",The Edukators,FR,fr,0,Three activists cobble together a kidnapping plot after they encounter a businessman in his home.
tt0181852,8,nm0365128,actress,Betsy,6.3,419885,nm0609236,"nm0104335,nm0274905,nm0093328",movie,Terminator 3: Rise of the Machines,0.0,2003.0,109.0,"Action,Sci-Fi",2000.0,Moira Sinise,1954.0,,actress,"tt0181852,tt0118771,tt0105046,tt0091032",Terminator 3 : Le Soulèvement des machines,FR,fr,0,"It's been 10 years since John Connor saved Earth from Judgment Day, and he's now living under the radar, steering clear of using anything Skynet can trace. That is, until he encounters T-X, a robotic assassin ordered to finish what T-1000 started. Good thing Connor's former nemesis, the Terminator, is back to aid the now-adult Connor … just like he promised."
tt0354899,9,nm0582755,actor,Sylvain,7.2,70976,nm0327273,nm0327273,movie,La science des rêves,0.0,2006.0,105.0,"Comedy,Drama,Fantasy",2000.0,Stéphane Metzger,,,actor,"tt0354899,tt0118996,tt0497156,tt0390808",La science des rêves,FR,fr,0,A man entranced by his dreams and imagination is lovestruck with a French woman and feels he can show her his world.
tt0324133,5,nm0269722,actor,Marcel,6.7,48498,nm0654830,"nm0654830,nm0076814,nm2019127",movie,Swimming Pool,0.0,2003.0,102.0,"Crime,Drama,Mystery",2000.0,Marc Fayolle,1928.0,2008.0,actor,"tt0324133,tt0173806,tt0061815,tt0082749",Swimming Pool,FR,fr,0,"A British crime novelist travels to her publisher's upmarket summer house in Southern France to seek solitude in order to work on her next book. However, the unexpected arrival of the publisher's daughter induces complications and a subsequent crime."
tt0412019,6,nm1995957,actress,Rita,7.1,107103,nm0000464,"nm0000464,nm2260851,nm0238138",movie,Broken Flowers,0.0,2005.0,106.0,"Comedy,Drama,Mystery",2000.0,Brea Frazier,,,actress,tt0412019,Broken Flowers,FR,fr,0,"As the devoutly single Don Johnston is dumped by his latest girlfriend, he receives an anonymous pink letter informing him that he has a son who may be looking for him."
tt0448124,7,nm0927015,actor,Senior Cop,7.4,13308,nm0263009,"nm1856975,nm0099545",movie,Snow Cake,0.0,2006.0,112.0,"Drama,Romance",2000.0,Scott Wickware,,,actor,"tt0290095,tt0988047,tt0418819,tt0399327",Snow Cake,FR,fr,0,A drama focused on the friendship between a high-functioning autistic woman and a man who is traumatized after a fatal car accident.
tt0327554,10,nm0808990,actress,Drina,3.4,126242,nm0685759,"nm0004170,nm0714246,nm0104335,nm0274905,nm0736966",movie,Catwoman,0.0,2004.0,104.0,"Action,Crime,Fantasy",2000.0,Kim Smith,1983.0,,actress,"tt0327554,tt0283111,tt0758745,tt1392247",Catwoman,FR,fr,0,"A shy woman, endowed with the speed, reflexes, and senses of a cat, walks a thin line between criminal and hero, even as a detective doggedly pursues her, fascinated by both of her personas"
tt0304126,4,nm0772609,actress,Katrin,7.2,1671,nm0237527,"nm0237527,nm0956299",movie,Halbe Treppe,0.0,2002.0,106.0,"Comedy,Drama",2000.0,Gabriela Maria Schmeide,1965.0,,actress,"tt1149362,tt8535968,tt0806910,tt0304126",Grill Point,FR,fr,0,In the style of a documentary this tragic comedy tells the story of a relationship crisis between two married couples and their longing to break out of their miserable daily lives. In this East German post-wall movie Andreas Dresen introduces the sad everyday life of two couples from Frankfurt an der Oder in a honest and tolerable manner.
tt0278504,5,nm1182861,actor,Pilot,7.2,320665,nm0634240,"nm0782711,nm0296154,nm0804408",movie,Insomnia,0.0,2002.0,118.0,"Drama,Mystery,Thriller",2000.0,Oliver 'Ole' Zemen,,,actor,tt0278504,Insomnia,FR,fr,0,Two Los Angeles homicide detectives are dispatched to a northern town where the sun doesn't set to investigate the methodical murder of a local teen.
tt0417148,17,nm0506013,producer,unknown,5.5,145000,nm0254786,"nm1733422,nm0349406,nm2154048",movie,Snakes on a Plane,0.0,2006.0,105.0,"Action,Adventure,Crime",2000.0,Gary Levinsohn,1959.0,,producer,"tt0120815,tt0114746,tt0120458,tt0790724",Des serpents dans l'avion,FR,fr,0,"America is on the search for the murderer Eddie Kim. Sean Jones must fly to L.A. to testify in a hearing against Kim. Accompanied by FBI agent Neville Flynn, the flight receives some unexpected visitors."
tt0222851,5,nm0855398,actor,Kato,7.1,24674,nm0001429,nm0001429,movie,Brother,0.0,2000.0,114.0,"Crime,Drama,Thriller",2000.0,Susumu Terajima,1963.0,,actor,"tt0222851,tt0108188,tt0119250,tt0281214","Aniki, mon frère",FR,fr,0,"A Japanese Yakuza gangster’s deadly existence in his homeland gets him exiled to Los Angeles, where he is taken in by his little brother and his brother’s gang."
tt0329388,4,nm0719224,actress,La mère de 'Momo',7.3,11642,nm0243191,"nm0243191,nm0773418",movie,Monsieur Ibrahim et les fleurs du Coran,0.0,2003.0,95.0,"Comedy,Drama",2000.0,Isabelle Renauld,1966.0,,actress,"tt0117296,tt0156794,tt0164961,tt0100303",Monsieur Ibrahim et les fleurs du Coran,FR,fr,0,"Paris, 1960s. Momo, a resolute and independent Jewish teenager who lives with his father, a sullen and depressed man, in a working-class neighborhood, develops a close friendship with Monsieur Ibrahim, an elderly Muslim who owns a small grocery store."
tt0329388,4,nm0719224,actress,La mère de 'Momo',7.3,11642,nm0243191,"nm0243191,nm0773418",movie,Monsieur Ibrahim et les fleurs du Coran,0.0,2003.0,95.0,"Comedy,Drama",2000.0,Isabelle Renauld,1966.0,,actress,"tt0117296,tt0156794,tt0164961,tt0100303",Momo,FR,fr,0,"Paris, 1960s. Momo, a resolute and independent Jewish teenager who lives with his father, a sullen and depressed man, in a working-class neighborhood, develops a close friendship with Monsieur Ibrahim, an elderly Muslim who owns a small grocery store."
tt0301357,3,nm0451122,actress,Lara,7.7,153231,nm0065615,"nm1319382,nm0065615,nm0902022,nm0359634,nm1557910",movie,Good Bye Lenin!,0.0,2003.0,121.0,"Comedy,Drama,Romance",2000.0,Chulpan Khamatova,1975.0,,actress,"tt0301357,tt0417319,tt0170259,tt0477337",Good Bye Lenin!,FR,fr,0,Alex Kerner's mother was in a coma while the Berlin wall fell. When she wakes up he must try to keep her from learning what happened (as she was an avid communist supporter) to avoid shocking her which could lead to another heart attack.
tt0404030,3,nm0504007,actor,Grandfather,7.4,59999,nm0000630,"nm1583636,nm0000630",movie,Everything Is Illuminated,0.0,2005.0,106.0,"Comedy,Drama",2000.0,Boris Lyoskin,1923.0,2020.0,actor,"tt0404030,tt0119654,tt0087231,tt0098051",Tout est illuminé,FR,fr,0,"A young Jewish American man endeavors—with the help of eccentric, distant relatives—to find the woman who saved his grandfather during World War II—in a Ukrainian village which was ultimately razed by the Nazis."
tt0420206,3,nm1177394,actress,Sandra,7.3,14526,nm0471086,"nm0046910,nm0471086",movie,Sommersturm,0.0,2004.0,98.0,"Comedy,Drama,Romance",2000.0,Miriam Morgenstern,1987.0,,actress,"tt0420206,tt0806910,tt4332342,tt0930022",Summer Storm,FR,fr,0,"Tobi and Achim, the pride of the local crew club, have been the best of friends for years and are convinced that nothing will ever stand in the way of their friendship. They look forward to the upcoming summer camp and the crew competition. Then the gay team from Berlin arrives and Tobi is totally confused. The evening before the races begin, the storm that breaks out is more than meteorlogical..."
tt0428430,8,nm1815263,actor,Michaël,6.6,2105,"nm0239725,nm0553303","nm0239725,nm0553303",movie,Crustacés & coquillages,0.0,2005.0,96.0,"Comedy,Musical,Romance",2000.0,Yannick Baudin,,,actor,tt0428430,Crustacés & coquillages,FR,fr,0,Crustacés et coquillages is a fresh French comedy film with numerous surprise turnarounds and about the tolerance of a family of four. The family spend an idealistic summer vacation together where each of the family members gets involved in a new or old relationship.
tt0428430,8,nm1815263,actor,Michaël,6.6,2105,"nm0239725,nm0553303","nm0239725,nm0553303",movie,Crustacés & coquillages,0.0,2005.0,96.0,"Comedy,Musical,Romance",2000.0,Yannick Baudin,,,actor,tt0428430,Crustacés et coquillages,FR,fr,0,Crustacés et coquillages is a fresh French comedy film with numerous surprise turnarounds and about the tolerance of a family of four. The family spend an idealistic summer vacation together where each of the family members gets involved in a new or old relationship.
tt0458352,14,nm0277704,producer,unknown,6.9,472701,nm0291205,"nm0112459,nm1916979",movie,The Devil Wears Prada,0.0,2006.0,109.0,"Comedy,Drama",2000.0,Wendy Finerman,,,producer,"tt0109830,tt0458352,tt0303933,tt0120686",Le diable s'habille en Prada,FR,fr,0,"Andy moves to New York to work in the fashion industry. Her boss is extremely demanding, cruel and won't let her succeed if she doesn't fit into the high class elegant look of their magazine."
tt0416213,2,nm1655471,actress,Ella Koplin,6.6,710,nm1007136,nm1007136,movie,Sehnsucht,0.0,2006.0,88.0,"Drama,Romance",2000.0,Ilka Welz,,,actress,tt0416213,Désir(s),FR,fr,0,"An average, everyday metalworker and volunteer firefighter content in his marriage to his childhood sweetheart finds his emotions unexpectedly stirred when he falls for a pretty waitress from a nearby town."
tt0347048,5,nm0311348,actor,Nico,7.9,57897,nm0015359,nm0015359,movie,Gegen die Wand,0.0,2004.0,121.0,"Drama,Romance",2000.0,Stefan Gebelhoff,1964.0,,actor,"tt0347048,tt4193400,tt0991261,tt0098940",Head-On,FR,fr,0,"With the intention to break free from the strict familial restrictions, a suicidal young woman sets up a marriage of convenience with a forty-year-old addict, an act that will lead to an outburst of envious love."
tt0454848,8,nm0228171,actress,Stevie,7.6,400701,nm0000490,nm1897957,movie,Inside Man,0.0,2006.0,129.0,"Crime,Drama,Mystery",2000.0,Kim Director,,,actress,"tt4998350,tt0454848,tt0229260,tt3713588",Inside Man : L'Homme de l'intérieur,FR,fr,0,"When an armed, masked gang enter a Manhattan bank, lock the doors and take hostages, the detective assigned to effect their release enters negotiations preoccupied with corruption charges he is facing."
tt0241303,16,nm0390970,producer,unknown,7.2,202796,nm0002120,"nm0364862,nm0414608",movie,Chocolat,0.0,2000.0,121.0,"Drama,Romance",2000.0,Leslie Holleran,,,producer,"tt0241303,tt0993842,tt0402894,tt0124315",Le chocolat,FR,fr,0,"A mother and daughter move to a small French town where they open a chocolate shop. The town, religious and morally strict, is against them, as they represent free-thinking and indulgence. When a group of Boat Gypsies float down the river, the prejudice of the Mayor leads to a crisis."
tt0378194,6,nm1549953,actress,Nikki,8.0,810827,nm0000233,"nm0000233,nm0000235",movie,Kill Bill: Vol. 2,0.0,2004.0,137.0,"Action,Crime,Thriller",2000.0,Ambrosia Kelley,1995.0,,actress,"tt0266697,tt0378194,tt0937375,tt0313043",Kill Bill: Volume II,FR,fr,0,"The Bride unwaveringly continues on her roaring rampage of revenge against the band of assassins who had tried to kill her and her unborn child. She visits each of her former associates one-by-one, checking off the victims on her Death List Five until there's nothing left to do … but kill Bill."
tt0370263,10,nm0873744,actor,Thomas Parks,5.7,213328,nm0027271,"nm0639321,nm0795953,nm0859029,nm0859049,nm0027271",movie,AVP: Alien vs. Predator,0.0,2004.0,101.0,"Action,Adventure,Horror",2000.0,Sam Troughton,1977.0,,actor,"tt0370263,tt5638642,tt10618286,tt0383694",Alien vs. Predator,FR,fr,0,"When scientists discover something in the Arctic that appears to be a buried Pyramid, they send a research team out to investigate. Little do they know that they are about to step into a hunting ground where Aliens are grown as sport for the Predator race."
tt0379725,9,nm1477818,actor,Grayson,7.3,141512,nm0587955,"nm0001246,nm1707307",movie,Capote,0.0,2005.0,114.0,"Biography,Crime,Drama",2000.0,David Wilson Barnes,1972.0,,actor,"tt1194173,tt4540710,tt0379725,tt1403981",Truman Capote,FR,fr,0,"A biopic of writer Truman Capote and his assignment for The New Yorker to write the non-fiction book ""In Cold Blood""."
tt0333766,7,nm1173786,actor,Waiter,7.4,223573,nm0103785,nm0103785,movie,Garden State,0.0,2004.0,102.0,"Comedy,Drama,Romance",2000.0,Austin Lysy,1977.0,,actor,"tt0333766,tt0780511,tt1764183,tt0386588",Garden State,FR,fr,0,"Andrew returns to his hometown for the funeral of his mother, a journey that reconnects him with past friends. The trip coincides with his decision to stop taking his powerful antidepressants. A chance meeting with Sam - a girl also suffering from various maladies - opens up the possibility of rekindling emotional attachments, confronting his psychologist father, and perhaps beginning a new life."
tt0363771,10,nm0570665,actress,Mrs. Pevensie,6.9,430079,nm0011470,"nm0668754,nm0011470,nm1321655,nm1321656,nm0507000",movie,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",0.0,2005.0,143.0,"Adventure,Family,Fantasy",2000.0,Judy McIntosh,,,actress,"tt0363771,tt0398808,tt0090661,tt0112073","Le Monde de Narnia : Le Lion, la Sorcière blanche et l'Armoire magique",FR,fr,0,"Siblings Lucy, Edmund, Susan and Peter step through a magical wardrobe and find the land of Narnia. There, they discover a charming, once peaceful kingdom that has been plunged into eternal winter by the evil White Witch, Jadis. Aided by the wise and magnificent lion, Aslan, the children lead Narnia into a spectacular, climactic battle to be free of the Witch's glacial powers forever."
